ReviewID,ProductID,CustomerID,Category,Channel,Platform,Rating,Sentiment,ReviewDate,HelpfulVotes,VerifiedPurchase
REV-00259,PROD-SUIT-001,421,Suit,Nalli,Tablet App,4,Positive,2023-04-12,21,False
REV-00260,PROD-SUIT-001,1211,Suit,Myntra,Mobile App,5,Positive,2024-02-18,73,True
REV-00261,PROD-DRESS-001,3431,Western Dress,Myntra,Tablet App,1,Negative,2023-10-05,88,True
REV-00262,PROD-ETHNIC-001,511,Ethnic Dress,Myntra,Desktop Web,4,Positive,2024-08-23,71,True
REV-00263,PROD-BOTTOM-002,1419,Bottom,Ajio,Mobile Web,4,Positive,2023-10-05,69,True
REV-00264,PROD-TOP-001,2020,Top,Flipkart,Mobile Web,5,Positive,2023-01-29,28,True
REV-00265,PROD-TOP-002,2598,Top,Ajio,Mobile Web,5,Positive,2024-09-28,71,True
REV-00266,PROD-TOP-002,3233,Top,Flipkart,Desktop Web,3,Neutral,2024-02-17,37,True
REV-00267,PROD-TOP-002,2838,Top,Ajio,Mobile Web,5,Positive,2022-06-11,95,True
REV-00268,PROD-DRESS-001,4605,Western Dress,Flipkart,Desktop Web,4,Positive,2023-07-10,13,False
REV-00269,PROD-JACKET-001,4351,Jacket,Myntra,Desktop Web,4,Positive,2022-04-14,6,True
REV-00270,PROD-ETHNIC-001,824,Ethnic Dress,Myntra,Mobile App,4,Positive,2024-08-25,70,True
REV-00271,PROD-ETHNIC-001,3912,Ethnic Dress,Myntra,Mobile Web,5,Positive,2024-09-01,41,True
REV-00272,PROD-KURTA-002,4704,kurta,Myntra,Mobile App,5,Positive,2022-07-03,116,True
REV-00273,PROD-ETHNIC-001,298,Ethnic Dress,Ajio,Tablet App,5,Positive,2022-12-27,23,True
REV-00274,PROD-KURTA-002,2745,kurta,Flipkart,Tablet App,1,Negative,2022-08-08,82,False
REV-00275,PROD-DUPATTA-001,4131,Dupatta,Ajio,Mobile Web,4,Positive,2022-10-02,24,True
REV-00276,PROD-SAREE-001,2108,Saree,Myntra,Mobile App,3,Neutral,2024-07-28,94,True
REV-00277,PROD-TOP-002,1438,Top,Nalli,Tablet App,5,Positive,2023-01-31,105,True
REV-00278,PROD-DUPATTA-001,782,Dupatta,Myntra,Desktop Web,4,Positive,2024-03-31,61,True
REV-00279,PROD-DRESS-002,1930,Western Dress,Ajio,Mobile Web,1,Negative,2024-02-25,42,True
REV-00280,PROD-JACKET-001,2143,Jacket,Flipkart,Desktop Web,5,Positive,2022-01-24,7,True
REV-00281,PROD-BOTTOM-001,4117,Bottom,Flipkart,Mobile App,4,Positive,2024-04-10,81,True
REV-00282,PROD-SAREE-002,1095,Saree,Ajio,Desktop Web,5,Positive,2023-03-25,58,False
REV-00283,PROD-SAREE-002,4404,Saree,Myntra,Desktop Web,4,Positive,2024-08-22,87,False
REV-00284,PROD-KURTA-003,2964,kurta,Amazon,Mobile App,4,Positive,2024-12-17,7,False
REV-00285,PROD-DUPATTA-001,1348,Dupatta,Flipkart,Tablet App,4,Positive,2022-11-03,14,True
REV-00286,PROD-JACKET-001,3650,Jacket,Amazon,Tablet App,4,Positive,2024-11-11,16,False
REV-00287,PROD-ETHNIC-001,4578,Ethnic Dress,Ajio,Mobile Web,4,Positive,2022-04-29,92,True
REV-00288,PROD-BLOUSE-001,1786,Blouse,Nalli,Mobile App,4,Positive,2022-01-07,5,True
REV-00289,PROD-SAREE-002,566,Saree,Ajio,Mobile App,5,Positive,2022-05-04,36,True
REV-00290,PROD-SET-003,3068,Set,Ajio,Tablet App,5,Positive,2024-05-10,111,True
REV-00291,PROD-BLOUSE-001,2849,Blouse,Amazon,Desktop Web,3,Neutral,2022-09-30,68,True
REV-00292,PROD-DUPATTA-001,29,Dupatta,Amazon,Mobile Web,3,Neutral,2023-04-02,59,False
REV-00293,PROD-ETHNIC-001,2028,Ethnic Dress,Ajio,Mobile Web,4,Positive,2023-04-16,19,True
REV-00294,PROD-DRESS-001,264,Western Dress,Ajio,Mobile App,5,Positive,2022-08-20,30,True
REV-00295,PROD-KURTA-003,3658,kurta,Nalli,Mobile App,3,Neutral,2022-03-10,31,True
REV-00296,PROD-BLOUSE-001,463,Blouse,Myntra,Mobile Web,4,Positive,2023-03-21,29,False
REV-00297,PROD-SAREE-001,1941,Saree,Flipkart,Desktop Web,5,Positive,2023-10-19,84,False
REV-00298,PROD-DRESS-002,500,Western Dress,Nalli,Desktop Web,4,Positive,2023-07-18,80,True
REV-00299,PROD-LEHENGA-001,3123,Lehenga Choli,Nalli,Mobile Web,4,Positive,2023-12-07,89,True
REV-00300,PROD-ETHNIC-001,1507,Ethnic Dress,Nalli,Tablet App,3,Neutral,2024-02-10,30,True
REV-00301,PROD-TOP-002,3794,Top,Amazon,Tablet App,5,Positive,2022-10-23,53,False
REV-00302,PROD-DUPATTA-001,2089,Dupatta,Myntra,Mobile Web,3,Neutral,2023-05-13,82,True
REV-00303,PROD-BOTTOM-001,4388,Bottom,Myntra,Mobile App,5,Positive,2022-07-09,34,True
REV-00304,PROD-SUIT-001,1542,Suit,Nalli,Desktop Web,5,Positive,2022-05-30,61,True
REV-00305,PROD-SAREE-001,1736,Saree,Myntra,Mobile App,4,Positive,2022-02-01,95,True
REV-00306,PROD-DRESS-002,3250,Western Dress,Myntra,Mobile Web,5,Positive,2023-02-23,99,True
REV-00307,PROD-BLOUSE-001,2527,Blouse,Flipkart,Mobile Web,4,Positive,2024-01-06,65,True
REV-00308,PROD-BOTTOM-001,2624,Bottom,Myntra,Mobile Web,3,Neutral,2024-08-19,40,True
REV-00309,PROD-KURTA-002,1196,kurta,Amazon,Mobile Web,5,Positive,2023-03-30,70,False
REV-00310,PROD-JACKET-001,1249,Jacket,Myntra,Mobile Web,5,Positive,2023-08-28,29,True
REV-00311,PROD-JACKET-001,4511,Jacket,Flipkart,Mobile Web,5,Positive,2024-10-19,97,True
REV-00312,PROD-BOTTOM-002,1387,Bottom,Myntra,Tablet App,4,Positive,2023-12-23,23,False
REV-00313,PROD-KURTA-002,398,kurta,Amazon,Tablet App,4,Positive,2022-06-02,17,True
REV-00314,PROD-KURTA-003,1792,kurta,Nalli,Tablet App,5,Positive,2022-01-19,47,True
REV-00315,PROD-SUIT-001,3997,Suit,Amazon,Mobile App,5,Positive,2024-09-16,68,False
REV-00316,PROD-ETHNIC-001,2251,Ethnic Dress,Nalli,Mobile Web,1,Negative,2024-12-20,2,False
REV-00317,PROD-ETHNIC-001,877,Ethnic Dress,Amazon,Desktop Web,5,Positive,2023-01-03,30,True
REV-00318,PROD-SUIT-001,2190,Suit,Ajio,Mobile App,4,Positive,2023-12-27,47,True
REV-00319,PROD-BOTTOM-001,2458,Bottom,Amazon,Mobile App,5,Positive,2023-04-08,11,True
REV-00320,PROD-BLOUSE-001,460,Blouse,Amazon,Desktop Web,4,Positive,2024-09-01,10,True
REV-00321,PROD-ETHNIC-001,4636,Ethnic Dress,Amazon,Mobile App,5,Positive,2023-11-10,29,True
REV-00322,PROD-JACKET-001,610,Jacket,Flipkart,Mobile App,4,Positive,2022-04-06,22,True
REV-00323,PROD-KURTA-001,3263,kurta,Amazon,Mobile Web,5,Positive,2022-10-23,20,False
REV-00324,PROD-DRESS-002,4429,Western Dress,Flipkart,Tablet App,5,Positive,2024-03-07,96,True
REV-00325,PROD-KURTA-003,440,kurta,Amazon,Tablet App,4,Positive,2023-12-10,29,True
REV-00326,PROD-SAREE-001,2674,Saree,Amazon,Mobile Web,5,Positive,2024-03-23,100,True
REV-00327,PROD-BOTTOM-002,3538,Bottom,Myntra,Tablet App,4,Positive,2024-02-08,10,False
REV-00328,PROD-TOP-002,673,Top,Flipkart,Desktop Web,5,Positive,2022-05-31,48,True
REV-00329,PROD-BLOUSE-001,750,Blouse,Amazon,Mobile Web,4,Positive,2022-08-07,56,True
REV-00330,PROD-TOP-001,1536,Top,Ajio,Tablet App,3,Neutral,2022-06-28,71,False
REV-00331,PROD-DUPATTA-001,735,Dupatta,Flipkart,Mobile App,4,Positive,2022-02-23,76,False
REV-00332,PROD-SAREE-001,2391,Saree,Ajio,Tablet App,5,Positive,2022-01-26,99,True
REV-00333,PROD-LEHENGA-001,4686,Lehenga Choli,Nalli,Desktop Web,5,Positive,2023-05-13,87,True
REV-00334,PROD-SET-003,2199,Set,Ajio,Desktop Web,3,Neutral,2023-09-09,8,True
REV-00335,PROD-ETHNIC-001,3967,Ethnic Dress,Amazon,Mobile Web,4,Positive,2023-09-06,32,True
REV-00336,PROD-BOTTOM-002,3751,Bottom,Amazon,Desktop Web,5,Positive,2023-02-05,38,True
REV-00337,PROD-BLOUSE-001,2700,Blouse,Ajio,Mobile Web,4,Positive,2024-02-18,55,False
REV-00338,PROD-SET-002,3925,Set,Flipkart,Desktop Web,4,Positive,2023-02-16,50,True
REV-00339,PROD-TOP-002,4718,Top,Myntra,Mobile Web,5,Positive,2024-10-02,48,True
REV-00340,PROD-BLOUSE-001,4852,Blouse,Nalli,Desktop Web,4,Positive,2023-02-14,87,False
REV-00341,PROD-KURTA-001,1718,kurta,Ajio,Mobile Web,5,Positive,2024-08-03,106,True
REV-00342,PROD-ETHNIC-001,2481,Ethnic Dress,Myntra,Mobile Web,5,Positive,2022-10-13,84,True
REV-00343,PROD-ETHNIC-001,3679,Ethnic Dress,Nalli,Tablet App,5,Positive,2022-06-01,74,True
REV-00344,PROD-LEHENGA-001,4454,Lehenga Choli,Amazon,Mobile Web,4,Positive,2024-05-06,89,False
REV-00345,PROD-SUIT-001,896,Suit,Myntra,Mobile Web,5,Positive,2022-06-24,21,False
REV-00346,PROD-KURTA-002,2717,kurta,Ajio,Mobile App,5,Positive,2024-03-29,1,True
REV-00347,PROD-TOP-001,4572,Top,Nalli,Desktop Web,4,Positive,2024-11-28,57,True
REV-00348,PROD-BLOUSE-001,1235,Blouse,Flipkart,Mobile App,4,Positive,2024-10-21,61,True
REV-00349,PROD-TOP-002,951,Top,Myntra,Mobile Web,4,Positive,2022-06-25,39,True
REV-00350,PROD-BOTTOM-001,3957,Bottom,Flipkart,Tablet App,5,Positive,2024-12-03,12,True
REV-00351,PROD-BOTTOM-001,367,Bottom,Amazon,Mobile App,4,Positive,2023-09-07,108,True
REV-00352,PROD-SET-001,1999,Set,Nalli,Desktop Web,5,Positive,2022-12-03,70,True
REV-00353,PROD-SAREE-001,1900,Saree,Ajio,Desktop Web,5,Positive,2024-08-04,23,True
REV-00354,PROD-BLOUSE-001,3683,Blouse,Nalli,Tablet App,1,Negative,2023-02-09,49,True
REV-00355,PROD-DRESS-001,4730,Western Dress,Amazon,Desktop Web,4,Positive,2022-05-09,46,True
REV-00356,PROD-DRESS-001,4010,Western Dress,Nalli,Mobile Web,4,Positive,2023-06-22,76,True
REV-00357,PROD-SUIT-001,2851,Suit,Flipkart,Tablet App,4,Positive,2022-08-22,79,True
REV-00358,PROD-TOP-002,1098,Top,Flipkart,Mobile App,5,Positive,2022-06-23,30,True
REV-00359,PROD-SET-001,4185,Set,Ajio,Tablet App,3,Neutral,2022-10-17,76,True
REV-00360,PROD-JACKET-001,3987,Jacket,Nalli,Desktop Web,4,Positive,2023-01-16,71,True
REV-00361,PROD-BOTTOM-002,2578,Bottom,Ajio,Mobile App,4,Positive,2023-01-19,110,True
REV-00362,PROD-KURTA-001,3146,kurta,Nalli,Tablet App,4,Positive,2023-02-04,52,True
REV-00363,PROD-ETHNIC-001,4004,Ethnic Dress,Myntra,Mobile App,5,Positive,2024-06-28,72,True
REV-00364,PROD-DRESS-002,1842,Western Dress,Nalli,Mobile Web,4,Positive,2023-07-17,21,True
REV-00365,PROD-JACKET-001,4504,Jacket,Nalli,Mobile App,5,Positive,2024-10-11,73,True
REV-00366,PROD-TOP-001,4441,Top,Amazon,Tablet App,5,Positive,2024-01-22,69,True
REV-00367,PROD-ETHNIC-001,2439,Ethnic Dress,Amazon,Tablet App,3,Neutral,2023-05-22,33,True
REV-00368,PROD-KURTA-003,1942,kurta,Myntra,Mobile Web,4,Positive,2022-08-29,110,False
REV-00369,PROD-ETHNIC-001,1693,Ethnic Dress,Myntra,Mobile App,3,Neutral,2022-10-13,72,True
REV-00370,PROD-LEHENGA-001,2652,Lehenga Choli,Flipkart,Mobile Web,4,Positive,2022-12-11,73,True
REV-00371,PROD-DUPATTA-001,1111,Dupatta,Ajio,Mobile App,5,Positive,2022-07-15,35,True
REV-00372,PROD-SET-002,2028,Set,Ajio,Tablet App,4,Positive,2023-10-22,18,False
REV-00373,PROD-TOP-001,3703,Top,Amazon,Mobile App,5,Positive,2024-02-08,51,False
REV-00374,PROD-TOP-001,3725,Top,Ajio,Mobile Web,5,Positive,2024-01-26,74,True
REV-00375,PROD-KURTA-003,2935,kurta,Amazon,Tablet App,5,Positive,2024-07-27,27,True
REV-00376,PROD-DRESS-001,2324,Western Dress,Flipkart,Desktop Web,4,Positive,2023-10-24,72,True
REV-00377,PROD-SAREE-001,377,Saree,Amazon,Tablet App,5,Positive,2022-04-10,2,True
REV-00378,PROD-SET-003,3505,Set,Myntra,Desktop Web,4,Positive,2022-01-02,112,True
REV-00379,PROD-SET-003,765,Set,Flipkart,Mobile Web,5,Positive,2023-07-16,10,True
REV-00380,PROD-SET-003,1919,Set,Ajio,Mobile App,2,Negative,2023-09-18,90,True
REV-00381,PROD-KURTA-001,1088,kurta,Nalli,Desktop Web,4,Positive,2022-06-09,66,True
REV-00382,PROD-KURTA-001,988,kurta,Ajio,Desktop Web,1,Negative,2023-12-05,61,True
REV-00383,PROD-DRESS-002,846,Western Dress,Flipkart,Mobile Web,4,Positive,2022-07-29,112,True
REV-00384,PROD-SET-002,1171,Set,Amazon,Mobile App,4,Positive,2022-09-30,78,True
REV-00385,PROD-BOTTOM-001,1241,Bottom,Ajio,Tablet App,4,Positive,2023-03-13,110,True
REV-00386,PROD-KURTA-003,1009,kurta,Nalli,Tablet App,5,Positive,2022-10-14,44,True
REV-00387,PROD-SAREE-001,2269,Saree,Amazon,Desktop Web,5,Positive,2023-05-23,70,False
REV-00388,PROD-SUIT-001,220,Suit,Flipkart,Desktop Web,5,Positive,2023-08-07,66,False
REV-00389,PROD-DUPATTA-001,2422,Dupatta,Amazon,Desktop Web,3,Neutral,2024-03-13,63,True
REV-00390,PROD-SET-001,4328,Set,Amazon,Mobile Web,4,Positive,2022-05-26,119,True
REV-00391,PROD-SET-002,2994,Set,Nalli,Desktop Web,4,Positive,2024-05-11,97,True
REV-00392,PROD-KURTA-003,113,kurta,Flipkart,Desktop Web,1,Negative,2022-05-19,5,True
REV-00393,PROD-BLOUSE-001,3404,Blouse,Ajio,Tablet App,4,Positive,2024-10-23,10,False
REV-00394,PROD-LEHENGA-001,685,Lehenga Choli,Flipkart,Mobile App,5,Positive,2023-07-23,65,True
REV-00395,PROD-SET-002,4805,Set,Amazon,Mobile Web,4,Positive,2024-03-11,89,True
REV-00396,PROD-DRESS-002,3560,Western Dress,Amazon,Tablet App,2,Negative,2022-06-26,78,False
REV-00397,PROD-KURTA-002,979,kurta,Amazon,Desktop Web,4,Positive,2022-12-26,89,True
REV-00398,PROD-SET-003,4285,Set,Nalli,Mobile Web,4,Positive,2023-12-12,21,True
REV-00399,PROD-SET-002,968,Set,Amazon,Mobile Web,5,Positive,2023-07-05,103,True
REV-00400,PROD-TOP-001,4724,Top,Amazon,Tablet App,4,Positive,2023-06-23,58,False
REV-00401,PROD-SAREE-002,3013,Saree,Myntra,Mobile Web,2,Negative,2022-12-08,98,True
REV-00402,PROD-JACKET-001,1872,Jacket,Nalli,Mobile App,5,Positive,2022-08-25,5,True
REV-00403,PROD-DRESS-002,3138,Western Dress,Myntra,Desktop Web,2,Negative,2024-01-16,119,True
REV-00404,PROD-LEHENGA-001,1840,Lehenga Choli,Flipkart,Desktop Web,5,Positive,2024-05-08,53,True
REV-00405,PROD-TOP-001,979,Top,Nalli,Mobile App,5,Positive,2024-02-03,22,True
REV-00406,PROD-DUPATTA-001,565,Dupatta,Ajio,Mobile Web,5,Positive,2024-04-01,99,True
REV-00407,PROD-SAREE-001,66,Saree,Flipkart,Desktop Web,3,Neutral,2024-07-24,37,False
REV-00408,PROD-TOP-002,3801,Top,Flipkart,Tablet App,5,Positive,2023-05-12,98,True
REV-00409,PROD-LEHENGA-001,1234,Lehenga Choli,Amazon,Tablet App,5,Positive,2023-05-18,3,True
REV-00410,PROD-LEHENGA-001,2745,Lehenga Choli,Amazon,Tablet App,4,Positive,2022-01-20,108,True
REV-00411,PROD-SET-001,3440,Set,Ajio,Mobile App,4,Positive,2023-05-03,18,True
REV-00412,PROD-KURTA-003,4258,kurta,Ajio,Mobile Web,2,Negative,2023-04-20,58,True
REV-00413,PROD-JACKET-001,3231,Jacket,Amazon,Mobile App,3,Neutral,2022-10-01,55,True
REV-00414,PROD-DRESS-002,3220,Western Dress,Flipkart,Mobile Web,4,Positive,2023-10-08,57,True
REV-00415,PROD-DRESS-002,1116,Western Dress,Nalli,Mobile App,2,Negative,2023-02-20,19,True
REV-00416,PROD-SET-003,3331,Set,Amazon,Mobile Web,4,Positive,2023-10-06,98,True
REV-00417,PROD-BOTTOM-001,983,Bottom,Amazon,Desktop Web,4,Positive,2023-06-27,103,True
REV-00418,PROD-SUIT-001,1216,Suit,Amazon,Desktop Web,2,Negative,2023-11-03,45,True
REV-00419,PROD-DUPATTA-001,2132,Dupatta,Myntra,Mobile App,2,Negative,2023-09-05,51,True
REV-00420,PROD-LEHENGA-001,776,Lehenga Choli,Ajio,Mobile App,5,Positive,2023-05-27,102,True
REV-00421,PROD-SET-001,1071,Set,Myntra,Tablet App,1,Negative,2023-04-01,47,True
REV-00422,PROD-JACKET-001,179,Jacket,Amazon,Desktop Web,5,Positive,2022-06-03,115,True
REV-00423,PROD-SET-002,1004,Set,Amazon,Tablet App,3,Neutral,2023-11-11,6,True
REV-00424,PROD-JACKET-001,4065,Jacket,Amazon,Tablet App,4,Positive,2024-03-19,87,True
REV-00425,PROD-SET-003,2253,Set,Flipkart,Tablet App,4,Positive,2023-01-19,113,True
REV-00426,PROD-KURTA-002,2418,kurta,Ajio,Tablet App,5,Positive,2023-05-19,112,False
REV-00427,PROD-BOTTOM-002,3138,Bottom,Myntra,Tablet App,2,Negative,2023-07-27,25,False
REV-00428,PROD-DRESS-002,3134,Western Dress,Flipkart,Tablet App,5,Positive,2022-02-09,69,True
REV-00429,PROD-SAREE-002,2635,Saree,Ajio,Mobile Web,5,Positive,2024-10-25,23,True
REV-00430,PROD-SAREE-001,2302,Saree,Amazon,Tablet App,5,Positive,2022-03-02,67,True
REV-00431,PROD-JACKET-001,821,Jacket,Myntra,Desktop Web,5,Positive,2022-11-23,34,False
REV-00432,PROD-KURTA-002,4717,kurta,Ajio,Mobile Web,5,Positive,2023-03-26,119,True
REV-00433,PROD-SET-003,2940,Set,Nalli,Mobile App,4,Positive,2023-10-14,90,True
REV-00434,PROD-JACKET-001,4033,Jacket,Nalli,Mobile Web,5,Positive,2023-01-21,22,True
REV-00435,PROD-KURTA-002,4929,kurta,Myntra,Mobile App,3,Neutral,2023-04-22,67,True
REV-00436,PROD-KURTA-001,1069,kurta,Flipkart,Desktop Web,4,Positive,2023-02-17,117,True
REV-00437,PROD-KURTA-002,909,kurta,Nalli,Mobile Web,1,Negative,2022-10-18,9,True
REV-00438,PROD-BLOUSE-001,2473,Blouse,Flipkart,Desktop Web,5,Positive,2023-11-21,20,True
REV-00439,PROD-BOTTOM-002,4604,Bottom,Nalli,Mobile Web,5,Positive,2022-12-23,28,False
REV-00440,PROD-SET-003,1044,Set,Myntra,Mobile App,4,Positive,2023-08-27,89,False
REV-00441,PROD-BLOUSE-001,1492,Blouse,Nalli,Mobile Web,5,Positive,2022-03-08,117,False
REV-00442,PROD-DRESS-002,4065,Western Dress,Myntra,Mobile Web,5,Positive,2022-08-02,95,True
REV-00443,PROD-DRESS-002,1376,Western Dress,Amazon,Mobile Web,4,Positive,2023-10-17,57,True
REV-00444,PROD-TOP-001,2872,Top,Flipkart,Mobile App,4,Positive,2022-05-19,92,True
REV-00445,PROD-KURTA-002,1363,kurta,Ajio,Tablet App,4,Positive,2024-05-09,112,True
REV-00446,PROD-SAREE-002,3928,Saree,Nalli,Desktop Web,4,Positive,2022-07-27,20,True
REV-00447,PROD-KURTA-003,2416,kurta,Amazon,Mobile Web,5,Positive,2022-03-10,33,True
REV-00448,PROD-KURTA-003,1319,kurta,Amazon,Mobile App,4,Positive,2024-02-08,43,False
REV-00449,PROD-SUIT-001,3534,Suit,Myntra,Tablet App,5,Positive,2022-03-05,20,True
REV-00450,PROD-SET-001,3353,Set,Nalli,Mobile Web,4,Positive,2023-01-25,84,True
REV-00451,PROD-TOP-002,3219,Top,Nalli,Tablet App,4,Positive,2022-04-12,19,True
REV-00452,PROD-SAREE-002,2413,Saree,Nalli,Tablet App,1,Negative,2022-06-29,25,True
REV-00453,PROD-KURTA-001,672,kurta,Ajio,Mobile App,4,Positive,2023-08-21,39,True
REV-00454,PROD-BOTTOM-002,747,Bottom,Nalli,Tablet App,4,Positive,2023-06-27,23,True
REV-00455,PROD-BLOUSE-001,366,Blouse,Flipkart,Tablet App,4,Positive,2024-07-01,59,True
REV-00456,PROD-DRESS-002,1239,Western Dress,Amazon,Mobile App,5,Positive,2022-05-07,85,True
REV-00457,PROD-LEHENGA-001,4536,Lehenga Choli,Amazon,Tablet App,4,Positive,2023-04-11,104,False
REV-00458,PROD-ETHNIC-001,4692,Ethnic Dress,Myntra,Tablet App,5,Positive,2024-08-30,38,True
REV-00459,PROD-BLOUSE-001,4114,Blouse,Nalli,Desktop Web,5,Positive,2022-03-13,15,True
REV-00460,PROD-SET-003,1736,Set,Myntra,Desktop Web,5,Positive,2022-12-09,5,True
REV-00461,PROD-KURTA-003,1655,kurta,Myntra,Mobile Web,5,Positive,2024-06-10,40,True
REV-00462,PROD-KURTA-003,4523,kurta,Flipkart,Mobile Web,4,Positive,2024-03-24,66,True
REV-00463,PROD-KURTA-001,3438,kurta,Amazon,Tablet App,5,Positive,2024-12-06,19,True
REV-00464,PROD-JACKET-001,866,Jacket,Nalli,Mobile App,5,Positive,2022-07-25,100,True
REV-00465,PROD-LEHENGA-001,2164,Lehenga Choli,Ajio,Tablet App,5,Positive,2024-04-21,73,False
REV-00466,PROD-BOTTOM-002,3302,Bottom,Myntra,Tablet App,2,Negative,2023-07-19,4,True
REV-00467,PROD-SAREE-001,3893,Saree,Flipkart,Mobile Web,5,Positive,2022-04-11,2,True
REV-00468,PROD-TOP-002,805,Top,Myntra,Desktop Web,4,Positive,2024-10-03,38,True
REV-00469,PROD-SAREE-001,4956,Saree,Amazon,Desktop Web,4,Positive,2024-05-03,56,True
REV-00470,PROD-ETHNIC-001,3064,Ethnic Dress,Amazon,Desktop Web,5,Positive,2024-11-23,8,True
REV-00471,PROD-DUPATTA-001,4659,Dupatta,Amazon,Desktop Web,4,Positive,2024-12-09,24,True
REV-00472,PROD-KURTA-002,415,kurta,Flipkart,Desktop Web,4,Positive,2024-07-23,35,True
REV-00473,PROD-BOTTOM-001,251,Bottom,Myntra,Mobile Web,4,Positive,2022-09-11,62,False
REV-00474,PROD-BOTTOM-001,4808,Bottom,Nalli,Mobile Web,3,Neutral,2024-08-29,44,True
REV-00475,PROD-TOP-001,2336,Top,Amazon,Tablet App,5,Positive,2022-07-05,6,True
REV-00476,PROD-JACKET-001,1814,Jacket,Myntra,Desktop Web,5,Positive,2023-03-15,34,True
REV-00477,PROD-DUPATTA-001,3884,Dupatta,Myntra,Desktop Web,1,Negative,2022-01-19,76,True
REV-00478,PROD-DRESS-002,2256,Western Dress,Ajio,Tablet App,4,Positive,2023-09-18,109,True
REV-00479,PROD-BOTTOM-001,2476,Bottom,Nalli,Tablet App,4,Positive,2024-08-13,74,True
REV-00480,PROD-KURTA-001,4600,kurta,Nalli,Mobile Web,4,Positive,2024-02-06,38,True
REV-00481,PROD-BOTTOM-002,2664,Bottom,Flipkart,Mobile Web,2,Negative,2023-07-21,83,True
REV-00482,PROD-DRESS-001,466,Western Dress,Nalli,Tablet App,3,Neutral,2023-05-08,84,True
REV-00483,PROD-SET-002,2422,Set,Flipkart,Tablet App,5,Positive,2024-10-15,51,True
REV-00484,PROD-KURTA-002,2812,kurta,Myntra,Tablet App,5,Positive,2023-01-24,116,True
REV-00485,PROD-DUPATTA-001,4574,Dupatta,Myntra,Mobile Web,4,Positive,2022-12-15,12,True
REV-00486,PROD-SET-002,2750,Set,Amazon,Desktop Web,5,Positive,2023-01-10,45,True
REV-00487,PROD-TOP-002,3045,Top,Flipkart,Mobile Web,4,Positive,2023-11-10,59,True
REV-00488,PROD-BOTTOM-002,3869,Bottom,Myntra,Mobile App,2,Negative,2022-05-26,111,True
REV-00489,PROD-DUPATTA-001,1236,Dupatta,Myntra,Desktop Web,4,Positive,2022-04-21,43,True
REV-00490,PROD-JACKET-001,1174,Jacket,Flipkart,Desktop Web,5,Positive,2024-07-26,99,True
REV-00491,PROD-BOTTOM-002,2568,Bottom,Amazon,Mobile App,4,Positive,2022-12-29,57,True
REV-00492,PROD-DRESS-001,4721,Western Dress,Myntra,Tablet App,5,Positive,2022-12-12,100,True
REV-00493,PROD-SET-002,3305,Set,Ajio,Tablet App,5,Positive,2024-05-29,49,True
REV-00494,PROD-KURTA-002,116,kurta,Flipkart,Desktop Web,4,Positive,2024-02-04,2,True
REV-00495,PROD-DRESS-002,2557,Western Dress,Myntra,Mobile App,4,Positive,2023-12-07,49,False
REV-00496,PROD-JACKET-001,375,Jacket,Flipkart,Mobile Web,4,Positive,2022-05-14,58,False
REV-00497,PROD-SUIT-001,1097,Suit,Flipkart,Tablet App,4,Positive,2024-06-07,45,True
REV-00498,PROD-SET-003,157,Set,Myntra,Desktop Web,5,Positive,2024-04-06,93,True
REV-00499,PROD-DRESS-001,1385,Western Dress,Amazon,Mobile Web,5,Positive,2024-10-30,91,True
REV-00500,PROD-BLOUSE-001,4381,Blouse,Nalli,Mobile App,5,Positive,2023-06-08,76,True
REV-00501,PROD-SET-001,396,Set,Amazon,Tablet App,5,Positive,2022-02-10,56,True
REV-00502,PROD-SET-001,1255,Set,Myntra,Mobile App,4,Positive,2024-08-29,38,True
REV-00503,PROD-SET-001,4962,Set,Myntra,Tablet App,5,Positive,2023-07-07,106,True
REV-00504,PROD-DUPATTA-001,2316,Dupatta,Amazon,Mobile App,5,Positive,2022-08-30,63,True
REV-00505,PROD-SUIT-001,4286,Suit,Myntra,Mobile Web,3,Neutral,2023-06-23,90,True
REV-00506,PROD-TOP-002,1702,Top,Ajio,Mobile Web,3,Neutral,2024-10-13,30,True
REV-00507,PROD-KURTA-001,4704,kurta,Ajio,Desktop Web,5,Positive,2022-08-15,11,False
REV-00508,PROD-KURTA-003,2097,kurta,Myntra,Tablet App,5,Positive,2022-07-27,37,True
REV-00509,PROD-BOTTOM-001,324,Bottom,Flipkart,Mobile Web,2,Negative,2022-12-24,102,True
REV-00510,PROD-ETHNIC-001,376,Ethnic Dress,Amazon,Desktop Web,5,Positive,2022-07-14,84,True
REV-00511,PROD-SAREE-001,2198,Saree,Amazon,Mobile Web,4,Positive,2024-06-15,104,True
REV-00512,PROD-SET-003,3740,Set,Flipkart,Tablet App,3,Neutral,2024-03-30,88,True
REV-00513,PROD-ETHNIC-001,927,Ethnic Dress,Myntra,Mobile App,5,Positive,2022-12-08,120,True
REV-00514,PROD-SET-001,4661,Set,Ajio,Desktop Web,4,Positive,2024-09-15,78,True
REV-00515,PROD-SAREE-002,3958,Saree,Ajio,Mobile App,5,Positive,2022-09-25,113,True
REV-00516,PROD-BOTTOM-001,2575,Bottom,Amazon,Desktop Web,2,Negative,2023-06-20,85,True
