index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-postal-code,ship-country,B2B
170,402-2438137-5393935,2438137,Men,74,12/04/2022,Delivered,Others,J0108-SKD-XL,Set,XL,1,INR,1083,MOHALI,140307,IN,FALSE
171,407-6539984-2399543,6539984,Men,40,12/04/2022,Delivered,Flipkart,SET375-KR-NP-S,Set,S,1,INR,696,PUNE,411028,IN,FALSE
172,403-4740407-5307521,4740407,Men,71,12/04/2022,Delivered,Myntra,J0341-DR-XXL,Western Dress,XXL,1,INR,842,HYDERABAD,500089,IN,FALSE
173,408-9159866-0466729,9159866,Men,22,12/04/2022,Delivered,Myntra,SET355-KR-PP-XXL,Set,XXL,1,INR,1229,KANPUR,208011,IN,FALSE
174,403-1619866-3571523,1619866,Women,18,12/04/2022,Cancelled,Myntra,SET268-KR-NP-XL,Set,XL,1,INR,698,Hyderabad,500034,IN,FALSE
175,406-6502399-8558757,6502399,Women,48,12/04/2022,Delivered,Myntra,JNE3568-KR-XL,kurta,XL,1,INR,435,MEERUT,250001,IN,FALSE
176,408-7238770-6140358,7238770,Men,24,12/04/2022,Delivered,Nalli,J0285-SKD-L,Set,L,1,INR,1442,COIMBATORE,641018,IN,FALSE
177,407-1376871-0295557,1376871,Men,41,12/04/2022,Delivered,Others,J0005-DR-XL,Western Dress,XL,1,INR,899,HYDERABAD,500028,IN,FALSE
178,408-8257154-7073948,8257154,Men,53,12/04/2022,Delivered,Myntra,SET374-KR-NP-L,Set,L,1,INR,597,UDAIPUR,313001,IN,FALSE
179,404-4145340-2637920,4145340,Men,29,12/04/2022,Delivered,Flipkart,J0164-DR-S,Ethnic Dress,S,1,INR,362,Kolkata,700033,IN,FALSE
180,405-9073647-9045956,9073647,Women,37,12/04/2022,Delivered,Amazon,JNE3515-KR-XXXL,kurta,3XL,1,INR,453,HYDERABAD,500020,IN,FALSE
181,408-8882909-7090727,8882909,Women,73,12/04/2022,Delivered,Myntra,SET350-KR-NP-XXL,Set,XXL,1,INR,1299,Mumbai,400060,IN,FALSE
182,405-9353236-5655530,9353236,Men,42,12/04/2022,Delivered,Others,J0230-SKD-XL,Set,XL,1,INR,969,DIBRUGARH,786001,IN,FALSE
183,404-8519920-6090711,8519920,Women,33,12/04/2022,Delivered,Flipkart,J0373-KR-XXXL,kurta,3XL,1,INR,558,NUZVID,521201,IN,FALSE
184,408-9860710-2994745,9860710,Women,29,12/04/2022,Delivered,Myntra,JNE3806-KR-XXXL,kurta,3XL,1,INR,545,KOLHAPUR,416003,IN,FALSE
185,407-9474390-3484334,9474390,Women,39,12/04/2022,Delivered,Flipkart,JNE3463-KR-L,kurta,L,1,INR,561,CHENNAI,600087,IN,FALSE
186,407-5085571-9113956,5085571,Men,42,12/04/2022,Delivered,Myntra,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,HYDERABAD,500013,IN,FALSE
187,405-9457709-1221161,9457709,Women,59,12/04/2022,Delivered,Myntra,J0104-KR-XS,kurta,XS,1,INR,446,KOZHIKODE,673580,IN,FALSE
188,171-2746120-7458740,2746120,Men,46,12/04/2022,Delivered,Amazon,SET348-KR-NP-XXXL,Set,3XL,1,INR,882,JAIPUR,302021,IN,FALSE
189,403-1878389-1237106,1878389,Women,48,12/04/2022,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1,INR,1163,MUMBAI,400074,IN,FALSE
190,403-0476685-3465137,476685,Men,33,12/04/2022,Delivered,Others,J0002-SKD-XXL,Set,XXL,1,INR,1125,KOLKATA,700021,IN,FALSE
191,403-0476685-3465137,476685,Women,22,12/04/2022,Delivered,Amazon,JNE3708-TU-L,Top,L,1,INR,690,NEW DELHI,110025,IN,FALSE
192,171-1845045-0161128,1845045,Women,23,12/04/2022,Delivered,Flipkart,NW003-TP-PJ-XL,Set,XL,1,INR,495,AURANGABAD,431001,IN,FALSE
193,404-9933073-6187548,9933073,Women,42,12/04/2022,Delivered,Flipkart,JNE3440-KR-N-XXXL,kurta,3XL,1,INR,422,HYDERABAD,500085,IN,FALSE
194,404-5497347-2324338,5497347,Women,38,12/04/2022,Delivered,Amazon,JNE3423-KR-L,kurta,L,1,INR,399,CHHAPI,385210,IN,FALSE
195,408-7912532-3769108,7912532,Women,39,12/04/2022,Delivered,Myntra,JNE3568-KR-XXL,kurta,XXL,1,INR,399,Adilabad,504001,IN,FALSE
196,171-9766258-8979520,9766258,Women,50,12/04/2022,Delivered,Myntra,SET397-KR-NP-XS,Set,XS,1,INR,969,HYDERABAD,500037,IN,FALSE
197,406-1473140-7914743,1473140,Men,31,12/04/2022,Delivered,Flipkart,J0348-SET-M,Set,M,1,INR,499,NOIDA,201309,IN,FALSE
198,403-0524091-8412339,524091,Women,33,12/04/2022,Delivered,Ajio,PJNE3068-KR-4XL,kurta,4XL,1,INR,692,LUCKNOW,226001,IN,FALSE
199,402-6280655-6962731,6280655,Women,23,12/04/2022,Delivered,Myntra,J0301-TP-XXL,Top,XXL,1,INR,464,NOIDA,201301,IN,FALSE
200,405-1920070-1571501,1920070,Men,57,12/04/2022,Delivered,Meesho,SET332-KR-PP-S,Set,S,1,INR,525,TUNI,533401,IN,FALSE
201,406-2265901-9858750,2265901,Women,35,12/04/2022,Delivered,Meesho,SET268-KR-NP-L,Set,L,1,INR,788,Solapur,413004,IN,FALSE
202,406-0476593-3693958,476593,Women,29,12/04/2022,Returned,Myntra,SET277-KR-NP-M,Set,M,1,INR,1268,HYDERABAD,501505,IN,FALSE
203,406-0476593-3693958,476593,Women,69,12/04/2022,Delivered,Flipkart,SET219-KR-PP-XXXL,Set,3XL,1,INR,635,GWALIOR,474001,IN,FALSE
204,171-8490583-2352307,8490583,Women,49,12/04/2022,Delivered,Meesho,JNE3522-KR-L,kurta,L,1,INR,342,HYDERABAD,500072,IN,FALSE
205,404-5716384-0233143,5716384,Women,31,12/04/2022,Delivered,Myntra,SAR002,Saree,Free,1,INR,630,Chennai,600063,IN,FALSE
206,404-5226206-1753945,5226206,Women,38,12/04/2022,Delivered,Amazon,J0297-TP-M,Top,M,1,INR,574,SINGTAM,737134,IN,FALSE
207,405-3951365-4622755,3951365,Men,46,12/04/2022,Delivered,Flipkart,SET345-KR-NP-S,Set,S,1,INR,635,KOTTAYAM,686002,IN,FALSE
208,403-2485702-8968337,2485702,Women,46,12/04/2022,Delivered,Myntra,SET291-KR-PP-S,Set,S,1,INR,579,VASCO DA GAMA,403726,IN,FALSE
209,404-5716802-5805922,5716802,Men,68,12/04/2022,Delivered,Myntra,JNE3607-KR-XS,kurta,XS,1,INR,417,ITANAGAR,791111,IN,FALSE
210,408-8120045-5093125,8120045,Women,20,12/04/2022,Delivered,Amazon,J0003-SET-XXXL,Set,3XL,1,INR,655,ROORKEE,247667,IN,FALSE
211,408-7328394-2683533,7328394,Women,57,12/04/2022,Delivered,Ajio,SET339-KR-NP-M,Set,M,1,INR,688,GURUGRAM,122001,IN,FALSE
212,406-6875530-0340315,6875530,Men,21,12/04/2022,Cancelled,Myntra,J0203-TP-XS,Top,XS,1,INR,568,HYDERABAD,500059,IN,FALSE
213,171-3453298-1736319,3453298,Men,29,12/04/2022,Delivered,Amazon,SAR001,Saree,Free,1,INR,1176,BENGALURU,560064,IN,FALSE
214,406-6898340-9370767,6898340,Women,49,12/04/2022,Delivered,Nalli,SET374-KR-NP-XL,Set,XL,1,INR,635,AJMER,305005,IN,FALSE
215,171-9867216-3827533,9867216,Women,68,12/04/2022,Delivered,Others,J0094-KR-XL,kurta,XL,1,INR,568,MUMBAI,400053,IN,FALSE
216,407-5042032-5902761,5042032,Women,31,12/04/2022,Delivered,Others,SET401-KR-NP-M,Set,M,1,INR,1186,HYDERABAD,500055,IN,FALSE
217,402-0063406-6968362,63406,Women,19,12/04/2022,Delivered,Myntra,SET224-KR-NP-XXXL,Set,3XL,1,INR,1098,BENGALURU,560034,IN,FALSE
218,404-8307667-6071518,8307667,Men,30,12/04/2022,Delivered,Others,SET293-KR-NP-XL,Set,XL,1,INR,692,BENGALURU,560027,IN,FALSE
219,403-7968627-6588328,7968627,Women,26,12/04/2022,Delivered,Others,PJNE3068-KR-4XL,kurta,4XL,1,INR,1043,KALYAN,421306,IN,FALSE
220,408-5521742-2526737,5521742,Women,29,12/04/2022,Returned,Amazon,JNE3425-KR-L,kurta,L,1,INR,356,BENGALURU,560050,IN,FALSE
221,171-5834744-7793919,5834744,Women,66,12/04/2022,Delivered,Nalli,SET349-KR-NP-S,Set,S,1,INR,1093,GUNTUR,522019,IN,FALSE
222,408-7465655-2417933,7465655,Women,53,12/04/2022,Delivered,Amazon,SET183-KR-DH-M,Set,M,1,INR,759,PARGI,501501,IN,FALSE
223,403-3665568-5477149,3665568,Women,41,12/04/2022,Delivered,Ajio,JNE3566-KR-XL,kurta,XL,1,INR,368,THRISSUR,680022,IN,FALSE
224,405-7420219-7316315,7420219,Men,39,12/04/2022,Delivered,Amazon,J0341-DR-XL,Western Dress,XL,1,INR,744,Kolkata,700051,IN,FALSE
225,406-5160745-8578760,5160745,Women,36,12/04/2022,Delivered,Myntra,SAR027,Saree,Free,1,INR,597,INDORE,452001,IN,FALSE
226,408-8985896-3094744,8985896,Men,29,12/04/2022,Delivered,Amazon,J0137-SET-XXL,Set,XXL,1,INR,721,CHENNAI,600092,IN,FALSE
227,404-9796800-6627547,9796800,Women,47,12/04/2022,Delivered,Amazon,JNE3252-KR-XXXL,kurta,3XL,1,INR,479,Kozikode,673012,IN,FALSE
228,171-5617430-3197928,5617430,Women,20,12/04/2022,Delivered,Amazon,J0354-KR-M,kurta,M,1,INR,635,HYDERABAD,500084,IN,FALSE
229,402-8714035-8722711,8714035,Women,44,12/04/2022,Cancelled,Amazon,SET374-KR-NP-XS,Set,XS,1,INR,589,THUMBE,574143,IN,FALSE
230,404-1798937-4461134,1798937,Women,38,12/04/2022,Delivered,Others,SET144-KR-NP-S,Set,S,1,INR,788,JALANDHAR,144005,IN,FALSE
231,404-2448060-6133124,2448060,Women,28,12/04/2022,Delivered,Amazon,MEN5032-KR-XXXL,kurta,3XL,1,INR,811,GURUGRAM,122009,IN,FALSE
232,404-2448060-6133124,2448060,Women,35,12/04/2022,Delivered,Myntra,MEN5025-KR-S,kurta,S,1,INR,547,PATNA,801505,IN,FALSE
233,404-2448060-6133124,2448060,Women,21,12/04/2022,Delivered,Myntra,MEN5026-KR-XXL,kurta,XXL,1,INR,495,Gurgaon,122009,IN,FALSE
234,403-3863417-2662702,3863417,Women,56,12/04/2022,Delivered,Ajio,JNE3672-TU-L,Top,L,1,INR,574,Bangalore,560068,IN,FALSE
235,405-0282991-3215561,282991,Women,26,12/04/2022,Delivered,Myntra,J0346-SET-XS,Set,XS,1,INR,474,MUMBAI,400007,IN,FALSE
236,405-2276390-9797969,2276390,Men,37,12/04/2022,Delivered,Amazon,J0013-SKD-L,Set,L,1,INR,1099,MUMBAI,400076,IN,FALSE
237,404-0089951-1037143,89951,Men,63,12/04/2022,Delivered,Myntra,SET282-KR-PP-M,Set,M,1,INR,1099,KAITHAL,136027,IN,FALSE
238,407-2696952-4496353,2696952,Women,35,12/04/2022,Returned,Amazon,J0003-SET-XXXL,Set,3XL,1,INR,654,vikarabad,501101,IN,FALSE
239,406-9622079-6413136,9622079,Women,18,12/04/2022,Delivered,Amazon,MEN5027-KR-XXL,kurta,XXL,1,INR,606,BENGALURU,560100,IN,FALSE
240,407-8773331-0580350,8773331,Women,33,12/04/2022,Delivered,Amazon,SET062-KR-SP-XXXL,Set,3XL,1,INR,684,KANNUR,670005,IN,FALSE
241,402-1035887-0881935,1035887,Women,55,12/04/2022,Delivered,Amazon,SET287-KR-NP-M,Set,M,1,INR,542,TADONG,737102,IN,FALSE
242,407-8863009-7029160,8863009,Women,20,12/04/2022,Returned,Nalli,NW014-ST-SR-M,Set,M,1,INR,560,NAGPUR,440033,IN,FALSE
243,407-8863009-7029160,8863009,Women,48,12/04/2022,Returned,Amazon,NW037-TP-SR-XL,Set,XL,1,INR,449,HYDERABAD,500084,IN,FALSE
244,407-8863009-7029160,8863009,Women,48,12/04/2022,Returned,Ajio,PJ0096-KR-N-6XL,kurta,6XL,1,INR,1039,HYDERABAD,500081,IN,FALSE
245,407-5771983-6473156,5771983,Women,43,12/04/2022,Delivered,Flipkart,NW035-ST-CP-XXL,Set,XXL,1,INR,582,IMPHAL,795001,IN,FALSE
246,171-0442536-7993105,442536,Women,42,12/04/2022,Delivered,Flipkart,MEN5011-KR-L,kurta,L,1,INR,499,JABALPUR,483053,IN,FALSE
247,406-5850336-2669159,5850336,Women,35,12/04/2022,Delivered,Amazon,JNE3779-KR-XL,kurta,XL,1,INR,346,HYDERABAD (500034),500034,IN,FALSE
248,404-7926847-6820357,7926847,Women,32,12/04/2022,Delivered,Amazon,J0301-TP-XXL,Top,XXL,1,INR,487,PUNE,412307,IN,FALSE
249,407-1525291-4033115,1525291,Women,75,12/04/2022,Delivered,Myntra,J0391-TP-L,Top,L,1,INR,690,NEW DELHI,110092,IN,FALSE
250,402-4283278-7350709,4283278,Women,28,12/04/2022,Delivered,Myntra,SET341-KR-NP-M,Set,M,1,INR,857,Chennai,600015,IN,FALSE
251,408-4667355-3438769,4667355,Women,64,12/04/2022,Delivered,Others,J0340-TP-XS,Top,XS,1,INR,659,NEW DELHI,110064,IN,FALSE
252,407-0085101-4310729,85101,Women,29,12/04/2022,Delivered,Amazon,J0095-SET-L,Set,L,1,INR,647,NEW DELHI,110034,IN,FALSE
253,405-4215381-1387550,4215381,Women,41,12/04/2022,Delivered,Myntra,JNE3503-KR-S,kurta,S,1,INR,318,JAIPUR,302017,IN,FALSE
254,402-8558087-9373934,8558087,Women,40,12/04/2022,Delivered,Amazon,J0089-TP-XXL,Top,XXL,1,INR,360,Bangalore,560064,IN,FALSE
255,171-5827792-5989157,5827792,Women,18,12/04/2022,Delivered,Flipkart,SET333-KR-DPT-XL,Set,XL,1,INR,909,KOLKATA,700016,IN,TRUE
256,404-6723060-3710716,6723060,Women,31,12/04/2022,Delivered,Myntra,SET171-KR-NP-L,Set,L,1,INR,792,THOOTHUKKUDI,628002,IN,FALSE
257,407-2944135-5841949,2944135,Men,44,12/04/2022,Delivered,Myntra,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,725,NARASINGAPURAM VELLORE DISTRICT,632406,IN,FALSE
258,403-5156440-5557142,5156440,Women,32,12/04/2022,Delivered,Amazon,MEN5027-KR-M,kurta,M,1,INR,625,EDATHIRUTHY,680687,IN,FALSE
259,171-0228693-4451506,228693,Women,41,12/04/2022,Delivered,Ajio,SET291-KR-PP-XL,Set,XL,1,INR,563,PUNE,411024,IN,FALSE
260,404-2147583-0438768,2147583,Women,21,12/04/2022,Delivered,Amazon,J0083-KR-M,kurta,M,1,INR,565,PUNE,411021,IN,FALSE
261,403-6048700-0847561,6048700,Women,36,12/04/2022,Delivered,Flipkart,NW015-TP-PJ-XXL,Set,XXL,1,INR,501,BHIMAVARAM,534202,IN,FALSE
262,402-6722174-1193131,6722174,Men,48,12/04/2022,Cancelled,Flipkart,J0339-DR-M,Western Dress,M,1,INR,744,BENGALURU,560062,IN,FALSE
263,403-9624470-3476324,9624470,Women,48,12/04/2022,Cancelled,Ajio,JNE3431-KR-XS,kurta,XS,1,INR,333,Tiruppur,641687,IN,FALSE
264,406-8164407-2451567,8164407,Men,21,12/04/2022,Delivered,Myntra,J0341-DR-XL,Western Dress,XL,1,INR,744,CUTTACK,753001,IN,FALSE
265,406-9640916-4101160,9640916,Women,46,12/04/2022,Delivered,Myntra,J0013-SKD-XXL,Set,XXL,1,INR,1085,Hissar,125005,IN,FALSE
266,404-0915050-8994707,915050,Men,40,12/04/2022,Returned,Flipkart,JNE3870-DR-XXXL,Western Dress,3XL,1,INR,721,RANBIRSINGHPORA,181102,IN,FALSE
267,408-9285338-0178748,9285338,Women,23,12/04/2022,Delivered,Amazon,SET345-KR-NP-S,Set,S,1,INR,666,Jalna,431203,IN,FALSE
268,406-0644445-0198740,644445,Women,43,12/04/2022,Delivered,Amazon,J0122-TP-XXXL,Top,3XL,1,INR,329,MUMBAI,400094,IN,FALSE
269,406-4997330-6723506,4997330,Women,23,12/04/2022,Delivered,Meesho,SET384-KR-NP-M,Set,M,1,INR,599,NOIDA,201301,IN,FALSE
270,406-3048145-0469117,3048145,Women,72,12/04/2022,Delivered,Amazon,MEN5011-KR-XL,kurta,XL,1,INR,698,BETTIAH,845438,IN,FALSE
271,407-7168499-5342708,7168499,Women,35,12/04/2022,Delivered,Myntra,J0160-TP-L,Top,L,1,INR,352,GHAZIABAD,201014,IN,FALSE
272,406-3180908-1826707,3180908,Women,28,12/04/2022,Delivered,Amazon,SAR022,Saree,Free,1,INR,627,CHENNAI,600064,IN,FALSE
273,406-2286700-9196347,2286700,Men,65,12/04/2022,Delivered,Nalli,SAR022,Saree,Free,1,INR,399,BENGALURU,560086,IN,FALSE
274,402-3305763-7175509,3305763,Men,36,12/04/2022,Delivered,Myntra,BL104-XL,Blouse,XL,1,INR,1149,PATNA,800023,IN,FALSE
275,171-5676727-5195556,5676727,Men,70,12/04/2022,Delivered,Meesho,BL087-S,Blouse,S,1,INR,647,BENGALURU,560076,IN,FALSE
276,406-8302065-7086738,8302065,Women,41,12/04/2022,Delivered,Amazon,SET357-KR-NP-L,Set,L,1,INR,725,BENGALURU,560078,IN,FALSE
277,404-7098912-5234706,7098912,Men,23,12/04/2022,Delivered,Ajio,BL103-L,Blouse,L,1,INR,665,NAVI MUMBAI,400706,IN,FALSE
278,407-3848348-8301958,3848348,Men,23,12/04/2022,Delivered,Amazon,J0005-DR-S,Western Dress,S,1,INR,1249,NEW DELHI,110047,IN,FALSE
279,405-9613429-2310750,9613429,Women,48,12/04/2022,Delivered,Others,SAR024,Saree,Free,1,INR,877,Mavelikkara,690558,IN,FALSE
280,405-9613429-2310750,9613429,Women,22,12/04/2022,Delivered,Amazon,SAR015,Saree,Free,1,INR,699,DABRA,475110,IN,FALSE
281,403-2921633-1318754,2921633,Women,22,12/04/2022,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1,INR,1111,RANCHI,834003,IN,FALSE
282,402-1713822-0853144,1713822,Women,36,12/04/2022,Delivered,Myntra,SET331-KR-NP-XXXL,Set,3XL,1,INR,635,NEW DELHI,110092,IN,FALSE
283,402-9822747-1695509,9822747,Men,50,12/04/2022,Returned,Amazon,JNE3797-KR-XL,Western Dress,XL,1,INR,735,BENGALURU,560067,IN,FALSE
284,406-6548679-2663552,6548679,Women,40,12/04/2022,Delivered,Flipkart,SET299-KR-PP-L,Set,L,1,INR,825,BHUBANESWAR,751029,IN,FALSE
285,404-2406097-0070722,2406097,Women,22,12/04/2022,Delivered,Myntra,JNE3837-KR-XL,kurta,XL,1,INR,533,Bhupalpalle,506169,IN,FALSE
286,404-2406097-0070722,2406097,Women,48,12/04/2022,Delivered,Flipkart,SET389-KR-NP-S,Set,S,1,INR,680,MUMBAI,400081,IN,FALSE
287,171-9919199-2172366,9919199,Women,48,12/04/2022,Delivered,Amazon,JNE3806-KR-XXL,kurta,XXL,1,INR,545,Bhopal,462010,IN,FALSE
288,407-8024399-9735535,8024399,Women,39,12/04/2022,Delivered,Myntra,JNE3716-KR-M,kurta,M,1,INR,432,KOTA,324005,IN,FALSE
289,407-7721497-0677130,7721497,Women,44,12/04/2022,Delivered,Amazon,SET154-KR-NP-L,Set,L,1,INR,832,AHMEDABAD,380015,IN,FALSE
290,404-5590210-3310736,5590210,Women,66,12/04/2022,Refunded,Flipkart,JNE3404-KR-S,kurta,S,1,INR,487,NOIDA,201301,IN,FALSE
291,405-5326871-4946749,5326871,Women,27,12/04/2022,Delivered,Ajio,JNE3837-KR-M,kurta,M,1,INR,533,LUCKNOW,226012,IN,FALSE
292,403-0490720-7265113,490720,Women,23,12/04/2022,Delivered,Ajio,J0049-TP-XXL,Top,XXL,1,INR,321,INDORE,452012,IN,FALSE
293,408-0391103-2451522,391103,Women,45,12/04/2022,Delivered,Flipkart,JNE3437-KR-L,kurta,L,1,INR,486,SHIVAMOGGA,577201,IN,FALSE
294,406-8905689-1231505,8905689,Women,38,12/04/2022,Delivered,Amazon,JNE3567-KR-M,kurta,M,1,INR,399,MORADABAD,244102,IN,FALSE
295,406-4720373-1796308,4720373,Women,31,12/04/2022,Delivered,Amazon,JNE3522-KR-M,kurta,M,1,INR,342,BENGALURU,560023,IN,FALSE
296,171-0767351-4049960,767351,Women,35,12/04/2022,Delivered,Myntra,SET265-KR-NP-XL,Set,XL,1,INR,888,BENGALURU,560096,IN,FALSE
297,406-8967945-9865112,8967945,Women,38,12/04/2022,Delivered,Flipkart,JNE3818-KR-XXL,kurta,XXL,1,INR,461,KARJAT RAIGARH DISTRICT,410201,IN,FALSE
298,406-5675757-8121123,5675757,Women,19,12/04/2022,Delivered,Flipkart,J0337-TP-XXL,Top,XXL,1,INR,545,Agartala,799210,IN,FALSE
299,404-8218066-2747520,8218066,Men,30,12/04/2022,Delivered,Others,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,725,AMBARNATH East,421501,IN,FALSE
300,406-0529992-7047502,529992,Women,39,12/04/2022,Delivered,Flipkart,SET392-KR-NP-XL,Set,XL,1,INR,799,GUWAHATI,781017,IN,FALSE
301,402-6630432-1486758,6630432,Men,66,12/04/2022,Delivered,Ajio,J0005-DR-S,Western Dress,S,1,INR,899,HOWRAH,711106,IN,FALSE
302,402-2194113-9960330,2194113,Women,42,12/04/2022,Delivered,Amazon,J0127-SKD-XL,Set,XL,1,INR,1186,DHANBAD,826001,IN,FALSE
303,408-7856161-4027511,7856161,Women,57,12/04/2022,Delivered,Amazon,J0113-TP-M,Top,M,1,INR,540,GURUGRAM,122004,IN,FALSE
304,406-0781206-8987568,781206,Women,26,12/04/2022,Delivered,Meesho,JNE3439-KR-XXL,kurta,XXL,1,INR,435,TIRUCHIRAPPALLI,620005,IN,FALSE
305,402-7780555-9142724,7780555,Women,36,12/04/2022,Refunded,Amazon,J0346-SET-XL,Set,XL,1,INR,478,AMBARNATH,421501,IN,FALSE
306,406-6047509-9643544,6047509,Women,27,12/04/2022,Delivered,Flipkart,J0003-SET-M,Set,M,1,INR,664,LUCKNOW,226018,IN,FALSE
307,404-6615959-0723530,6615959,Men,18,12/04/2022,Delivered,Flipkart,JNE3518-KR-S,kurta,S,1,INR,487,WANAPARTHY,509103,IN,FALSE
308,404-6615959-0723530,6615959,Women,24,12/04/2022,Delivered,Flipkart,SET345-KR-NP-M,Set,M,1,INR,641,BENGALURU,560068,IN,FALSE
309,407-4084518-2229124,4084518,Men,31,12/04/2022,Delivered,Amazon,JNE3461-KR-L,kurta,L,1,INR,399,HYDERABAD,500072,IN,FALSE
310,171-2902438-9165910,2902438,Women,33,12/04/2022,Delivered,Amazon,SET397-KR-NP-XL,Set,XL,1,INR,1115,KOLKATA,700084,IN,FALSE
311,404-6082959-9813962,6082959,Men,40,12/04/2022,Delivered,Myntra,SAR021,Saree,Free,1,INR,729,Kolkata,700132,IN,FALSE
312,403-0608880-2574737,608880,Women,48,12/04/2022,Delivered,Myntra,SET345-KR-NP-S,Set,S,1,INR,635,CHENNAI,600062,IN,FALSE
313,402-5815426-9929904,5815426,Men,28,12/04/2022,Delivered,Myntra,SAR020,Saree,Free,1,INR,729,MAKRONIA BUZURG,470004,IN,FALSE
314,408-4983896-0694703,4983896,Women,41,12/04/2022,Delivered,Ajio,SET319-KR-NP-XXL,Set,XXL,1,INR,877,KUNNATHUNAD,683562,IN,FALSE
315,405-0249073-8317935,249073,Women,35,12/04/2022,Delivered,Amazon,SET334-KR-NP-M,Set,M,1,INR,666,TIRUPATI,517502,IN,FALSE
316,171-0296282-8433917,296282,Women,27,12/04/2022,Delivered,Flipkart,SAR013,Saree,Free,1,INR,1442,SOUTH WEST DELHI,110070,IN,FALSE
317,171-1853947-2973900,1853947,Women,74,12/04/2022,Delivered,Myntra,SAR019,Saree,Free,1,INR,790,KOLKATA,700052,IN,FALSE
318,405-4651921-1784303,4651921,Women,65,12/04/2022,Delivered,Flipkart,SAR008,Saree,Free,1,INR,799,NAVI MUMBAI,400705,IN,FALSE
319,408-6987211-8854766,6987211,Women,53,12/04/2022,Delivered,Flipkart,J0236-SKD-XL,Set,XL,1,INR,950,PALI,306021,IN,FALSE
320,407-4835989-5602707,4835989,Women,48,12/04/2022,Delivered,Ajio,BL096-XXL,Blouse,XXL,1,INR,641,INDORE,452006,IN,FALSE
321,407-4835989-5602707,4835989,Women,24,12/04/2022,Delivered,Flipkart,SAR014,Saree,Free,1,INR,533,Kolkata,700079,IN,FALSE
322,403-9124078-0215546,9124078,Women,64,12/04/2022,Returned,Amazon,J0003-SET-S,Set,S,1,INR,655,HYDERABAD,500088,IN,FALSE
323,402-1781950-2669162,1781950,Women,30,12/04/2022,Delivered,Flipkart,SAR003,Saree,Free,1,INR,499,ZIRAKPUR,160104,IN,FALSE
324,402-3695347-2013126,3695347,Women,22,12/04/2022,Delivered,Amazon,SET233-KR-PP-XXL,Set,XXL,1,INR,529,ANJAR,370110,IN,FALSE
325,408-2332327-0487560,2332327,Women,23,12/04/2022,Delivered,Amazon,SET130-KR-NP-M,Set,M,1,INR,547,GANGTOK,737101,IN,FALSE
326,403-6393323-6741142,6393323,Women,35,12/04/2022,Delivered,Amazon,PJNE2270-KR-N-5XL,kurta,5XL,1,INR,683,SITAPUR,261001,IN,FALSE
327,407-1741029-5266753,1741029,Women,20,12/04/2022,Delivered,Amazon,JNE3712-TP-N-XXL,Top,XXL,1,INR,499,AHMEDABAD,382481,IN,FALSE
328,403-9462001-4407543,9462001,Men,43,12/04/2022,Delivered,Ajio,J0212-DR-XL,Ethnic Dress,XL,1,INR,791,DEHRADUN,248171,IN,FALSE
329,403-6561746-7889157,6561746,Women,49,12/04/2022,Delivered,Nalli,J0041-SET-L,Set,L,1,INR,763,GUDIYATHAM,632602,IN,FALSE
330,406-8231592-9325919,8231592,Women,47,12/04/2022,Delivered,Amazon,SAR026,Saree,Free,1,INR,650,DAUDNAGAR,824143,IN,FALSE
331,406-1813868-8437102,1813868,Women,41,12/04/2022,Delivered,Amazon,SAR026,Saree,Free,1,INR,329,DHARMASTHALA,574216,IN,FALSE
332,406-5627675-2622734,5627675,Women,40,12/04/2022,Returned,Ajio,SET098-KR-PP-M,Set,M,1,INR,672,KATIHAR,854105,IN,FALSE
333,407-2239856-6606703,2239856,Women,42,12/04/2022,Cancelled,Amazon,SET268-KR-NP-XXXL,Set,3XL,1,INR,788,BENGALURU,560068,IN,TRUE
334,171-7546685-6644333,7546685,Women,42,12/04/2022,Delivered,Myntra,JNE3703-KR-M,kurta,M,1,INR,292,CHENNAI,600017,IN,FALSE
335,406-3017458-9363561,3017458,Women,28,12/04/2022,Delivered,Amazon,SAR027,Saree,Free,1,INR,399,HAZARIBAGH,825301,IN,FALSE
336,405-5708054-7423510,5708054,Women,38,12/04/2022,Delivered,Amazon,J0117-TP-XXL,Top,XXL,1,INR,726,KOLKATA,700019,IN,FALSE
337,402-9342662-5811521,9342662,Women,39,12/04/2022,Delivered,Meesho,SET288-KR-NP-XXXL,Set,3XL,1,INR,684,CHANDIGARH,160030,IN,FALSE
338,405-9584565-3810723,9584565,Women,67,12/04/2022,Delivered,Flipkart,SAR018,Saree,Free,1,INR,1099,Naharlgun nirjuli,791109,IN,FALSE
339,404-0229964-5801945,229964,Women,65,12/04/2022,Delivered,Myntra,JNE3399-KR-M,kurta,M,1,INR,435,HYDERABAD,500060,IN,FALSE
340,171-2567899-3847556,2567899,Women,67,12/04/2022,Delivered,Flipkart,SET334-KR-NP-XL,Set,XL,1,INR,666,THANE,400604,IN,FALSE
